modlist_label,mo2_instance,profile,mod_name,mod_priority,plugin_file,plugin_path,form_id,editor_id,full_name,full_name_source,armor_category,bod_template_type,keyword_category,armor_rating,value,weight,biped_slots,biped_slot_numbers,keyword_edids,keyword_form_ids,material_keywords,armor_slot_keywords,vendor_keywords,enchantment_form_id,template_form_id,male_world_model,female_world_model
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x01000951,_Dint_KS_DragonStone_WigHDT,[KS] DragonStone,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x01000801,_Dint_KSAmberLWigHDT,[KS] Amber Lights,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x01000814,_Dint_KSHelloWigHDT,[KS] Hello,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x01000969,_Dint_HG_Wen_WigHDT,[HG] Wen,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x0100096D,_Dint_KS_Fragile_WigHDT,[KS] Fragile,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x01000976,_Dint_SGhairlovelutionWigHDT,[SG] Lovelution,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,SGhairs\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x01000980,_Dint_HG_Wing614_WigHDT,[HG] Wing614,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x01000984,_Dint_HG_LetsFrompiNu_WigHDT,[HG] Krissi,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x0100098E,_Dint_SGhair25WigHDT,[SG] hair25,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,SGhairs\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x01000995,_Dint_KS_Sleeper_WigHDT,[KS] Sleeper,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x0100099D,_Dint_SGhairWildsoulWigHDT,[SG] Wildsoul,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,SGhairs\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x010009A1,_Dint_KS_Heartquake_WigHDT,[KS] Heartquake,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x010009AA,_Dint_HG_Vipress_WigHDT,[HG] Vipress,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x010009AE,_Dint_HG_Vipress2_WigHDT,[HG] Vipress (no limits),plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x010009B7,_Dint_HG_Esmerald_WigHDT,[HG] Esmerald,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x010009BE,_Dint_SGhairpg4385WigHDT,[SG] hairpg4385,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,SGhairs\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x010009CA,_Dint_HG_Lena_WigHDT,[HG] Lena,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x010009CE,_Dint_HG_Gorum_WigHDT,[HG] Gorum,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x010009D2,_Dint_KS_Tsugumi1_WigHDT,[KS] Tsugumi 1,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x010009D6,_Dint_KS_Tsugumi2_WigHDT,[KS] Tsugumi 2,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x010009DA,_Dint_KS_Tsugumi3_WigHDT,[KS] Tsugumi 3,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x010009E9,_Dint_HG_Emori_WigHDT,[HG] Emori,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x010009F0,_Dint_KS_Glow_WigHDT,[KS] Glow,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x01000958,_Dint_HG_Lisa_WigHDT,[HG] Lisa,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x01000961,_Dint_KS_Peppermint_WigHDT,[KS] Peppermint,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x01000A03,_Dint_HG_Wing722_WigHDT,[HG] Wing722,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x01000A0F,_Dint_HG_Wing1111_WigHDT,[HG] Wing1111,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x01000A13,_Dint_HG_Focus2_WigHDT,[HG] Focus2,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x01000A17,_Dint_HG_Focus_WigHDT,[HG] Focus,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,KS Hairdo's\HDT_dint999\go\go.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x01000A24,_Dint_HG_Peach_WigHDT,[HG] Peach,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x01000A28,_Dint_HG_GuineaPigBow_WigHDT,[HG] GuineaPigBow,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x01000A2C,_Dint_HG_GuineaPig_WigHDT,[HG] GuineaPig,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x01000A39,_Dint_HG_NoFrauds_WigHDT,[HG] NoFrauds,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x01000A3D,_Dint_HG_Wing109_WigHDT,[HG] Wing109,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x01000A41,_Dint_HG_Wing109_2_WigHDT,[HG] Wing109 2,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x01000A45,_Dint_HG_ColdHeart_WigHDT,[HG] ColdHeart,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,HDT-SMP Racemenu Hairs and Wigs,1026,Xing SMP Hairs and Wigs - Dint999.esp,D:\Wabbajack\modlists\DoD\mods\HDT-SMP Racemenu Hairs and Wigs\Xing SMP Hairs and Wigs - Dint999.esp,0x01000A49,_Dint_HG_ColdHeart2_WigHDT,[HG] ColdHeart2,plugin,Heavy,Light,Heavy,0.0,200,0.0,Hair; Long Hair,31; 41,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,KS Hairdo's\HDT_dint999\go\go.nif,
